user_id,recommended_products
14647.0,"[(85198, 0.99735403), (22661, 0.9965389), (22145, 0.9978909), (23598, 0.9962077), (8496811, 0.9988586), (90074, 0.99913627), (8513612, 0.99705756), (22407, 0.99909425), (8470711, 0.99693334), (20707, 0.99849164)]"
14649.0,"[(20851, 0.99773693), (23335, 0.9986689), (21357, 0.99739885), (85189, 0.99792093), (8480611, 0.99789447), (9004012, 0.9991922), (22320, 0.99872226), (8518413, 0.99881303), (21455, 0.99887985), (8451912, 0.9981384)]"
14651.0,"[(23530, 0.9983485), (23052, 0.99840134), (22474, 0.998716), (22905, 0.99777323), (85008, 0.9991398), (22217, 0.9976793), (8450813, 0.99934214), (22908, 0.9984919), (85161, 0.9986071), (16045, 0.9987047)]"
14652.0,"[(22207, 0.99761105), (22948, 0.9985815), (9021112, 0.9985013), (22725, 0.998398), (23579, 0.99813336), (23140, 0.9977976), (23250, 0.998494), (22585, 0.9985372), (21538, 0.9985001), (22485, 0.9985)]"
14653.0,"[(21647, 0.9985672), (82486, 0.9985989), (4750418, 0.9987029), (21458, 0.9979533), (22048, 0.9982205), (20966, 0.99903584), (22449, 0.9982206), (22957, 0.99843675), (1620712, 0.9980726), (22494, 0.99876106)]"
14655.0,"[(23508, 0.99678886), (21226, 0.99602795), (22447, 0.99689674), (22625, 0.9983278), (22671, 0.99863774), (23467, 0.9991141), (20857, 0.99698776), (37342, 0.9987936), (22110, 0.9986272), (21228, 0.99838793)]"
14656.0,"[(84016, 0.99823725), (23046, 0.9988433), (4677613, 0.99685955), (23533, 0.9961359), (8502722, 0.9983535), (20772, 0.99684453), (90093, 0.99831784), (21897, 0.9971424), (22142, 0.9984553), (22215, 0.9986671)]"
14657.0,"[(9020113, 0.9988186), (22631, 0.9983877), (22270, 0.99886924), (8450813, 0.99934214), (21314, 0.9984397), (22520, 0.99862266), (23335, 0.9986689), (22815, 0.998451), (22668, 0.99838054), (23227, 0.9984003)]"
14658.0,"[(8451911, 0.9982253), (21429, 0.9986325), (20845, 0.9966689), (22915, 0.9986216), (23441, 0.9973431), (3500133, 0.9984274), (20866, 0.9961767), (9006412, 0.9989579), (90023, 0.9994764), (8491011, 0.99800974)]"
14659.0,"[(8424724, 0.9974146), (23055, 0.99799925), (23193, 0.998555), (23526, 0.9983235), (84548, 0.9979668), (22139, 0.99846977), (20828, 0.9989004), (22626, 0.99849176), (22906, 0.9986871), (8427912, 0.99861217)]"
14660.0,"[(22182, 0.9987664), (16014, 0.9984517), (90151, 0.9997336), (21908, 0.998678), (22856, 0.99852496), (85047, 0.9979202), (8497129, 0.99764687), (5101411, 0.99888355), (22697, 0.9983682), (8487514, 0.9962961)]"
14661.0,"[(23377, 0.99353105), (22445, 0.9980222), (7235112, 0.9982634), (22597, 0.9978631), (84568, 0.99614316), (22848, 0.9984061), (17096, 0.996729), (21065, 0.9983753), (8499312, 0.99778205), (8523017, 0.99839765)]"
14662.0,"[(22966, 0.99824905), (23253, 0.99839824), (90050, 0.99838996), (22254, 0.9987488), (22163, 0.9987882), (21366, 0.9985386), (23203, 0.9981659), (8513613, 0.99888164), (85213, 0.99903935), (22038, 0.9986885)]"
14664.0,"[(84549, 0.9979621), (23192, 0.99842703), (23581, 0.9982323), (23202, 0.99825996), (72122, 0.99907696), (20733, 0.99898475), (21618, 0.9979109), (22788, 0.9986992), (20967, 0.9981693), (22688, 0.9982158)]"
14665.0,"[(22021, 0.99814), (22458, 0.9957268), (22199, 0.998705), (21592, 0.99875903), (85175, 0.9980653), (8491311, 0.99857783), (21441, 0.99888843), (22136, 0.99886835), (8523214, 0.9985434), (8518413, 0.99881303)]"
14666.0,"[(10002, 0.9987949), (22475, 0.9989041), (22675, 0.9985868), (8470812, 0.9974234), (71050, 0.9982578), (22043, 0.99855846), (35965, 0.99903774), (22485, 0.9985), (9003712, 0.9960104), (21710, 0.99779105)]"
14667.0,"[(22691, 0.9976446), (37448, 0.99682426), (23509, 0.99705327), (21870, 0.9985569), (7916111, 0.99846184), (3563811, 0.99772567), (22803, 0.99879754), (7919012, 0.9983897), (21375, 0.9965957), (85213, 0.99903935)]"
14669.0,"[(8518413, 0.99881303), (22908, 0.9984919), (85096, 0.99693155), (21822, 0.99882585), (21277, 0.99655175), (21288, 0.99790144), (84987, 0.9984022), (22669, 0.9983569), (21983, 0.99876416), (84840, 0.99651474)]"
14670.0,"[(22773, 0.9986326), (23523, 0.99472445), (4408911, 0.9987972), (8470712, 0.9989942), (22165, 0.9973966), (8502612, 0.9970516), (23171, 0.99820626), (23225, 0.9985876), (22849, 0.99833316), (9019912, 0.999433)]"
14672.0,"[(21633, 0.9972893), (22241, 0.9985318), (22295, 0.99729615), (8496816, 0.9988463), (84821, 0.998968), (22438, 0.99884784), (20748, 0.9983033), (21277, 0.99655175), (72709, 0.99897766), (20961, 0.99875605)]"
14673.0,"[(23268, 0.9984816), (22691, 0.9976446), (7149611, 0.9993068), (22220, 0.99861336), (22333, 0.99853027), (37333, 0.9984119), (48188, 0.998384), (22881, 0.9974833), (90104, 0.9992933), (21377, 0.9970114)]"
14676.0,"[(21944, 0.99839044), (22580, 0.9985669), (85109, 0.99887854), (23373, 0.9979875), (3591111, 0.99884653), (8480412, 0.9972868), (8513114, 0.99726), (22203, 0.9987539), (21910, 0.99741274), (21758, 0.99645436)]"
14680.0,"[(9012513, 0.9991091), (22209, 0.99877435), (23091, 0.99720496), (22371, 0.99888283), (21903, 0.9987708), (84949, 0.9985373), (21251, 0.9987735), (22900, 0.9972203), (22289, 0.9970161), (21192, 0.998016)]"
14681.0,"[(8503512, 0.9985758), (21250, 0.997097), (9003812, 0.99678826), (23561, 0.9958967), (8499311, 0.9988796), (20682, 0.9957153), (22071, 0.9988244), (21936, 0.9981725), (22578, 0.99849546), (8440612, 0.99877304)]"
14682.0,"[(21250, 0.997097), (90057, 0.99894685), (22139, 0.99846977), (40003, 0.99800366), (75172, 0.9977786), (4677612, 0.9971419), (22272, 0.99754626), (85187, 0.9988555), (44228, 0.99813974), (22837, 0.9985593)]"
14684.0,"[(22095, 0.99807715), (21117, 0.9991085), (22802, 0.9974589), (22548, 0.99847966), (7280013, 0.999067), (8518811, 0.9967937), (22098, 0.99774134), (8496816, 0.9988463), (85092, 0.99875855), (22680, 0.99733573)]"
14687.0,"[(22306, 0.9987884), (82484, 0.9985251), (22718, 0.9986154), (21066, 0.99884665), (9003611, 0.99985385), (22249, 0.99872524), (23264, 0.9985185), (84820, 0.9989692), (8487612, 0.99843055), (21499, 0.99849427)]"
14688.0,"[(90138, 0.9996234), (23019, 0.9961367), (1012313, 0.996765), (21064, 0.9989483), (8445911, 0.99786854), (23049, 0.9983542), (22784, 0.9986027), (4702117, 0.99922514), (20963, 0.9988085), (23175, 0.9982299)]"
14689.0,"[(22360, 0.9987569), (22876, 0.9964579), (8501913, 0.99613), (84050, 0.9987042), (22190, 0.99835336), (23016, 0.9980323), (22413, 0.9986426), (20773, 0.9986896), (23514, 0.99832326), (21452, 0.99851114)]"
14690.0,"[(21907, 0.99858344), (22749, 0.99838495), (9018313, 0.9992279), (23462, 0.9975349), (21351, 0.998847), (8424715, 0.99556065), (21644, 0.99857664), (37448, 0.99682426), (21265, 0.9983753), (22492, 0.9983852)]"
14691.0,"[(23146, 0.9986571), (21351, 0.998847), (22339, 0.99863774), (8513512, 0.99889463), (23400, 0.9984701), (7501312, 0.9986172), (21015, 0.99864537), (22976, 0.9986528), (22797, 0.99872595), (20848, 0.9970943)]"
14692.0,"[(84006, 0.99804926), (8507111, 0.9987262), (22223, 0.9989691), (8496816, 0.9988463), (3561013, 0.9984351), (23440, 0.99759954), (9021417, 0.9982116), (8518812, 0.9972908), (90114, 0.99795085), (84598, 0.997538)]"
14693.0,"[(21707, 0.9980379), (84748, 0.9983381), (21442, 0.9988387), (21638, 0.99855536), (84821, 0.998968), (23598, 0.9962077), (23353, 0.998243), (23539, 0.9969228), (22136, 0.99886835), (85211, 0.99883145)]"
14696.0,"[(23553, 0.99645305), (4756311, 0.9986759), (37500, 0.9988471), (22111, 0.9984713), (90191, 0.99896), (1716514, 0.9972367), (21918, 0.9984006), (3547114, 0.99890256), (23430, 0.998662), (3749113, 0.99932504)]"
14697.0,"[(21942, 0.9983854), (22400, 0.998728), (22706, 0.99732757), (21682, 0.9982351), (21041, 0.9986972), (22354, 0.998728), (22878, 0.99587065), (21891, 0.9983948), (23452, 0.9985567), (22761, 0.99729127)]"
14698.0,"[(22947, 0.99840504), (35653, 0.99837095), (20694, 0.99794143), (22081, 0.9985727), (23403, 0.99842465), (23196, 0.9985292), (90108, 0.9973515), (22576, 0.9985114), (84522, 0.99711454), (21903, 0.9987708)]"
14699.0,"[(8518611, 0.9968732), (21095, 0.99864787), (21985, 0.9986237), (8523016, 0.9969887), (22538, 0.997968), (22383, 0.9983084), (9012012, 0.9987594), (23312, 0.99813735), (1602013, 0.9977429), (85008, 0.9991398)]"
14700.0,"[(8502822, 0.9982145), (22142, 0.9984553), (21889, 0.99830073), (20771, 0.99861205), (23054, 0.998271), (9017811, 0.9989888), (8512914, 0.9970137), (35650, 0.9993119), (8485912, 0.99869496), (90096, 0.99866366)]"
14701.0,"[(22315, 0.9977841), (23539, 0.9969228), (21915, 0.9983234), (23523, 0.99472445), (8403211, 0.9985688), (35653, 0.99837095), (9005913, 0.9990589), (22136, 0.99886835), (23109, 0.9985678), (22129, 0.9988047)]"
14702.0,"[(23519, 0.99552554), (21757, 0.9972494), (21507, 0.9985399), (22949, 0.99678147), (22413, 0.9986426), (21257, 0.99848455), (23340, 0.997872), (9019511, 0.9991602), (47580, 0.9988469), (20752, 0.99884194)]"
14703.0,"[(21348, 0.9979982), (7906621, 0.99809295), (23289, 0.99823403), (8459622, 0.998965), (8474511, 0.9972869), (20713, 0.99832684), (23115, 0.99619615), (22038, 0.9986885), (23238, 0.99722445), (23143, 0.9964014)]"
14704.0,"[(22866, 0.99848914), (21832, 0.9988456), (23169, 0.9985019), (22276, 0.9980959), (22116, 0.9978586), (21042, 0.9986873), (21781, 0.9987594), (9001212, 0.9974891), (4756311, 0.9986759), (22858, 0.99839884)]"
14705.0,"[(82581, 0.99873334), (9017712, 0.999838), (22954, 0.9982822), (23475, 0.9984902), (23073, 0.99849343), (84689, 0.9982127), (22710, 0.9978004), (21488, 0.9977108), (21028, 0.9970202), (8502829, 0.9980769)]"
14708.0,"[(9006012, 0.99949086), (9000312, 0.9981989), (7915112, 0.99892044), (21473, 0.9971167), (21830, 0.9976191), (72821, 0.9965333), (9001211, 0.9976071), (22268, 0.9989171), (23077, 0.9985905), (23226, 0.9985222)]"
14709.0,"[(22957, 0.99843675), (22421, 0.9978326), (8502512, 0.99705446), (23297, 0.998237), (22114, 0.99840635), (22417, 0.99833655), (1713611, 0.9990109), (22107, 0.9988128), (21620, 0.9988902), (21627, 0.9990465)]"
14710.0,"[(35914, 0.9990723), (22432, 0.9985366), (23285, 0.998276), (22458, 0.9957268), (20707, 0.99849164), (22743, 0.9986737), (21896, 0.99869907), (23220, 0.9985441), (9002614, 0.9986726), (84679, 0.9983614)]"
14711.0,"[(23325, 0.99719185), (84978, 0.99841297), (22095, 0.99807715), (23476, 0.9961916), (22076, 0.99748373), (21316, 0.99615425), (22985, 0.99847144), (8456913, 1.0), (84921, 0.9953223), (8495212, 0.99826485)]"
14712.0,"[(21580, 0.99706775), (22862, 0.9976776), (21981, 0.9983943), (23274, 0.998307), (22263, 0.99694616), (22629, 0.99831176), (84916, 0.9971878), (8513011, 0.99593085), (22930, 0.9972921), (23542, 0.99830085)]"
14713.0,"[(23468, 0.9956554), (23201, 0.998173), (8504913, 0.99866974), (22862, 0.9976776), (21259, 0.99847335), (21061, 0.99873513), (22583, 0.99775773), (90151, 0.9997336), (20769, 0.99914706), (20616, 0.9987515)]"
14714.0,"[(22394, 0.99867624), (22902, 0.9975157), (23069, 0.9987889), (23551, 0.99830616), (20726, 0.9982299), (23186, 0.9987245), (8503211, 0.99566996), (7280117, 0.99859565), (20935, 0.9985368), (22843, 0.99835205)]"
14715.0,"[(22315, 0.9977841), (23033, 0.99853337), (21216, 0.9984363), (9021420, 0.99815184), (21228, 0.99838793), (22852, 0.99840814), (8402917, 0.9973431), (22903, 0.997832), (23400, 0.9984701), (22034, 0.9979347)]"
14716.0,"[(22486, 0.9972941), (21696, 0.9989312), (85067, 0.9977883), (22085, 0.99712306), (23226, 0.9985222), (35265, 0.99739385), (9008212, 0.9996024), (21344, 0.997101), (23483, 0.9969805), (22048, 0.9982205)]"
14719.0,"[(75011, 0.99909353), (21348, 0.9979982), (21634, 0.99881124), (23179, 0.9986234), (1615622, 0.998718), (22243, 0.99765766), (23193, 0.998555), (23355, 0.9984068), (3559912, 0.9962025), (9006512, 0.9991371)]"
14720.0,"[(22343, 0.99872917), (1701116, 0.9961105), (22216, 0.9977701), (22050, 0.9961765), (90021, 0.9990595), (22062, 0.9972516), (8507114, 0.99802375), (90089, 0.99866235), (20819, 0.9984446), (22706, 0.99732757)]"
14722.0,"[(84617, 0.99933726), (23405, 0.9985644), (23003, 0.99801046), (3581726, 0.9986754), (15030, 0.99872106), (84915, 0.9969336), (84949, 0.9985373), (4757411, 0.9968777), (9002412, 0.9985898), (20772, 0.99684453)]"
14723.0,"[(21068, 0.9986333), (22111, 0.9984713), (23390, 0.9983594), (8195326, 0.9986166), (9000014, 0.9995332), (47469, 0.9980763), (21025, 0.9985629), (90089, 0.99866235), (22824, 0.99853504), (84012, 0.99791557)]"
14725.0,"[(4409111, 0.9985567), (23347, 0.99756), (22993, 0.9982912), (21015, 0.99864537), (23035, 0.9985555), (22047, 0.99774784), (23509, 0.99705327), (22811, 0.9988721), (1012417, 0.9966845), (9012412, 0.998681)]"
14727.0,"[(22853, 0.99835026), (79336, 0.9990459), (7279813, 0.99724895), (8462511, 0.998944), (22292, 0.9966156), (20760, 0.99614066), (22197, 0.9985024), (22611, 0.9976126), (84820, 0.9989692), (7149612, 0.997486)]"
14729.0,"[(23556, 0.9968225), (84731, 0.99873346), (47471, 0.9987651), (23346, 0.9983386), (8513213, 0.998705), (9021415, 0.99803144), (21662, 0.99826247), (23002, 0.9981527), (23405, 0.9985644), (7110115, 0.9970644)]"
14730.0,"[(22360, 0.9987569), (22526, 0.99850416), (21054, 0.9981565), (1701213, 0.9983833), (21260, 0.99776745), (37471, 0.99837625), (20820, 0.9984328), (21911, 0.9973949), (21758, 0.99645436), (9012812, 0.9994998)]"
14731.0,"[(22025, 0.9984812), (21484, 0.99837554), (21002, 0.99770796), (8420612, 0.9983576), (21356, 0.9987116), (22331, 0.99852693), (22200, 0.99887794), (9021423, 0.99815184), (84744, 0.99691063), (10133, 0.9988092)]"
14732.0,"[(22883, 0.9974032), (21812, 0.99727255), (8506133, 0.9963446), (23420, 0.9958781), (20719, 0.99832875), (21211, 0.9972268), (22939, 0.9985953), (23630, 0.9955023), (22348, 0.99855655), (22391, 0.9988336)]"
14733.0,"[(8497129, 0.99764687), (8517013, 0.99811316), (22769, 0.9994253), (1709111, 0.9976005), (84916, 0.9971878), (8506133, 0.9963446), (23415, 0.9986602), (9021012, 0.998095), (84616, 0.9977223), (22247, 0.99788994)]"
14735.0,"[(9012912, 0.99895716), (21461, 0.99879766), (23223, 0.99747974), (23561, 0.9958967), (37495, 0.9986355), (22601, 0.99842274), (8425113, 0.99713045), (84827, 0.9985348), (21232, 0.9985347), (23115, 0.99619615)]"
14737.0,"[(22108, 0.99907124), (21497, 0.99846494), (84609, 0.99907553), (4004611, 0.9968515), (20914, 0.9983681), (4734412, 0.9973201), (9012413, 0.9991215), (3560712, 0.99708897), (23499, 0.99829334), (84847, 0.9983071)]"
14738.0,"[(3748912, 0.99884856), (8501911, 0.9977355), (85111, 0.9974547), (8491311, 0.99857783), (23581, 0.9982323), (8507113, 0.9987815), (23157, 0.9984434), (22938, 0.9983541), (22360, 0.9987569), (21537, 0.99841666)]"
14739.0,"[(22627, 0.99826616), (21754, 0.9983499), (22749, 0.99838495), (8517013, 0.99811316), (7214015, 0.9965328), (21975, 0.99827075), (8474511, 0.9972869), (21802, 0.99793905), (23440, 0.99759954), (20847, 0.9968587)]"
14740.0,"[(8508611, 0.9980763), (8484912, 0.99893016), (35965, 0.99903774), (84691, 0.99668795), (23404, 0.99838674), (8487612, 0.99843055), (22505, 0.99856913), (22251, 0.9977717), (21497, 0.99846494), (22603, 0.9985715)]"
14741.0,"[(21251, 0.9987735), (22832, 0.99854976), (22271, 0.9985512), (22805, 0.99852294), (8474511, 0.9972869), (47481, 0.99858105), (23025, 0.99864596), (22339, 0.99863774), (22580, 0.9985669), (22385, 0.99822634)]"
14744.0,"[(23119, 0.9984699), (84847, 0.9983071), (22948, 0.9985815), (22247, 0.99788994), (21171, 0.99794143), (21871, 0.9985777), (22437, 0.9986859), (22415, 0.99794346), (22610, 0.998664), (22233, 0.99897385)]"
14745.0,"[(6208611, 0.9983626), (22383, 0.9983084), (8512311, 0.99851614), (21587, 0.99645007), (22209, 0.99877435), (77079, 0.99665475), (23066, 0.99840194), (1616223, 0.99726796), (84840, 0.99651474), (1701211, 0.99911934)]"
14747.0,"[(22062, 0.9972516), (22874, 0.99809605), (8518312, 0.9986387), (72232, 0.99768424), (84920, 0.9982218), (22382, 0.9982285), (22433, 0.9985299), (22343, 0.99872917), (21622, 0.9970421), (20966, 0.99903584)]"
14748.0,"[(21145, 0.9960897), (1701411, 0.9979255), (21418, 0.99868435), (23437, 0.996068), (9020911, 0.99929225), (22445, 0.9980222), (9012914, 0.9989911), (9012912, 0.99895716), (23222, 0.9986778), (8470614, 0.99743646)]"
14752.0,"[(22439, 0.99870324), (21661, 0.9989768), (22899, 0.99828583), (22987, 0.99839044), (23309, 0.99720854), (22286, 0.998701), (23287, 0.99831116), (23316, 0.99832433), (90087, 0.9977071), (22125, 0.99873)]"
14753.0,"[(84969, 0.9987739), (21749, 0.9983829), (22903, 0.997832), (22628, 0.9967405), (8516712, 0.998679), (8513012, 0.9986172), (23520, 0.9964096), (21643, 0.99670714), (9003812, 0.99678826), (23032, 0.998458)]"
14754.0,"[(20910, 0.99933136), (23458, 0.998657), (85008, 0.9991398), (22167, 0.9988236), (1620211, 0.9980311), (8473214, 0.9983638), (21397, 0.9988166), (21066, 0.99884665), (4750318, 0.9969939), (4004611, 0.9968515)]"
14755.0,"[(8487012, 0.9971462), (21704, 0.99832433), (23204, 0.99812704), (8408613, 0.9965579), (8451015, 0.99736917), (9021013, 0.9981177), (23697, 0.9989153), (9018111, 0.999433), (20932, 0.99831283), (22750, 0.99852103)]"
14756.0,"[(8498414, 0.9975769), (90079, 0.999424), (5101411, 0.99888355), (22725, 0.998398), (4600029, 0.9976254), (90100, 0.9992137), (35922, 0.9981724), (8475012, 0.9980738), (22737, 0.9984906), (10133, 0.9988092)]"
14757.0,"[(22575, 0.99557626), (21884, 0.99669445), (23193, 0.998555), (21070, 0.9979912), (22473, 0.9989579), (22450, 0.9981446), (23221, 0.99848664), (21673, 0.9983114), (8485712, 0.9996132), (8403212, 0.998618)]"
14758.0,"[(62018, 0.9982482), (22511, 0.9981433), (8451013, 0.99816436), (9020112, 0.9982035), (23231, 0.99635726), (84678, 0.99896634), (22702, 0.9983896), (21915, 0.9983234), (22192, 0.9983322), (9020015, 0.99881613)]"
14759.0,"[(22464, 0.99850273), (22650, 0.998544), (22243, 0.99765766), (21710, 0.99779105), (23213, 0.99854624), (22574, 0.9984357), (22659, 0.9971836), (85173, 0.9985446), (8523011, 0.99749917), (22732, 0.9983651)]"
14760.0,"[(23314, 0.9980823), (23574, 0.9988017), (22452, 0.9989513), (20725, 0.9981597), (21830, 0.9976191), (22627, 0.99826616), (9018311, 0.9981791), (9020114, 0.9989002), (37476, 0.99499714), (20983, 0.9984693)]"
14761.0,"[(9004013, 0.9981958), (35965, 0.99903774), (23244, 0.99839103), (8491311, 0.99857783), (22647, 0.99893004), (1620711, 0.99865794), (84906, 0.9964141), (23060, 0.99891555), (22417, 0.99833655), (8492714, 0.9967998)]"
14762.0,"[(9020113, 0.9988186), (82552, 0.9986058), (84881, 0.9963386), (20617, 0.99896324), (23332, 0.9985831), (22988, 0.99687296), (23289, 0.99823403), (22021, 0.99814), (8523211, 0.9964713), (23422, 0.9984775)]"
14764.0,"[(7914413, 0.99674904), (21864, 0.9984951), (22389, 0.99628913), (23235, 0.9984037), (23131, 0.9985405), (8453611, 0.99857223), (23122, 0.9985689), (1709111, 0.9976005), (22287, 0.9987937), (22951, 0.9982344)]"
14765.0,"[(71403, 0.9989127), (37450, 0.9979668), (22741, 0.99838173), (23412, 0.9959275), (21789, 0.99734), (23225, 0.9985876), (22395, 0.9990584), (20838, 0.9977483), (23154, 0.9986576), (23296, 0.99816316)]"
14766.0,"[(90048, 0.99558675), (90145, 0.99895096), (23145, 0.9983358), (22055, 0.9976265), (22059, 0.99867475), (9016411, 0.9984484), (22680, 0.99733573), (21030, 0.99705887), (84917, 0.9968201), (22202, 0.99828404)]"
14768.0,"[(22493, 0.99856013), (84568, 0.99614316), (21527, 0.9983266), (85089, 0.9964706), (8501713, 0.99839634), (22224, 0.99723345), (22438, 0.99884784), (9001212, 0.9974891), (8517014, 0.9977506), (3581012, 0.9990645)]"
14769.0,"[(22436, 0.99875057), (22492, 0.9983852), (21873, 0.99876285), (22254, 0.9987488), (9015213, 0.9997733), (7915712, 0.9982809), (8450913, 0.99707496), (71510, 0.99843174), (22162, 0.99781966), (5101422, 0.998281)]"
14770.0,"[(21911, 0.9973949), (22653, 0.99671775), (23255, 0.99629587), (4409213, 0.9972078), (9001311, 0.9966703), (21847, 0.99862695), (8513511, 0.9978027), (21719, 0.9982785), (21390, 0.9974022), (22199, 0.998705)]"
14772.0,"[(9014111, 0.9998248), (21807, 0.99815995), (23245, 0.99817693), (21977, 0.99825364), (84754, 0.99814296), (22820, 0.9985915), (82583, 0.9986437), (8452012, 0.99794084), (22878, 0.99587065), (8518012, 0.9968444)]"
14775.0,"[(23068, 0.9986663), (21430, 0.99857676), (21841, 0.9973763), (23348, 0.99837273), (23048, 0.99865985), (20653, 0.99799675), (23269, 0.9985505), (22870, 0.9982664), (23006, 0.9987148), (23557, 0.9961844)]"
14776.0,"[(22651, 0.9986174), (1708411, 0.998004), (9017614, 0.99895287), (22531, 0.9986279), (9012412, 0.998681), (8501411, 0.99860185), (21195, 0.99637705), (22782, 0.9987901), (79403, 0.99920684), (22991, 0.99846387)]"
14778.0,"[(22164, 0.99687034), (90138, 0.9996234), (22853, 0.99835026), (8515912, 0.9987985), (44236, 0.99686414), (7919112, 0.99810314), (85053, 0.9985361), (22274, 0.99855965), (22262, 0.9985574), (23274, 0.998307)]"
14779.0,"[(3581826, 0.9990206), (23200, 0.99824524), (20676, 0.998591), (21251, 0.9987735), (21527, 0.9983266), (22310, 0.998698), (21288, 0.99790144), (23418, 0.99745005), (21439, 0.9987589), (23578, 0.99636346)]"
14780.0,"[(9002614, 0.9986726), (72127, 0.99865377), (21715, 0.99851316), (84218, 0.99740773), (20761, 0.9990343), (84388, 0.99742967), (23144, 0.9983612), (21708, 0.9973328), (84744, 0.99691063), (5102012, 0.9988281)]"
14782.0,"[(21992, 0.99861276), (10080, 0.9966192), (22284, 0.9986884), (7202431, 0.998235), (22650, 0.998544), (21898, 0.9976502), (22196, 0.998483), (7906313, 0.9987204), (21636, 0.99887353), (20663, 0.9999989)]"
14784.0,"[(22893, 0.99773765), (71279, 0.99892443), (21723, 0.99824095), (22053, 0.9967907), (21901, 0.99863213), (84832, 0.99846977), (23055, 0.99799925), (9001911, 0.9985122), (22471, 0.9978756), (23023, 0.99863535)]"
14785.0,"[(1012411, 0.99661034), (21331, 0.9984888), (9002413, 0.9996846), (22536, 0.9986966), (72122, 0.99907696), (4600029, 0.9976254), (85038, 0.9984427), (22433, 0.9985299), (21668, 0.9984384), (4613812, 0.99905354)]"
14788.0,"[(23065, 0.9984577), (1701215, 0.9993274), (9020513, 0.99818605), (22242, 0.9966769), (22120, 0.99831116), (22047, 0.99774784), (23434, 0.99832994), (84915, 0.9969336), (21785, 0.99871016), (21165, 0.9987606)]"
14789.0,"[(22446, 0.9989103), (21987, 0.99722123), (23535, 0.99536514), (8516911, 0.9967398), (9017511, 0.99904054), (9021435, 0.9983191), (21876, 0.9985299), (23205, 0.9981792), (23281, 0.9986663), (21624, 0.99785644)]"
14790.0,"[(8453112, 0.99891734), (21912, 0.9985311), (21675, 0.998749), (8475011, 0.99685067), (8491212, 0.99880326), (75178, 0.9986099), (22038, 0.9986885), (84378, 0.99841464), (23148, 0.99860686), (23069, 0.9987889)]"
14792.0,"[(23158, 0.99877495), (22842, 0.9983859), (22037, 0.9983412), (8513613, 0.99888164), (1505812, 0.9981172), (90087, 0.9977071), (22708, 0.996829), (22096, 0.9977557), (23356, 0.998362), (21679, 0.99884135)]"
14793.0,"[(7280012, 0.9980172), (23113, 0.9978211), (21043, 0.9987286), (21647, 0.9985672), (3747926, 0.99917334), (84813, 0.9987657), (8520512, 0.99850804), (21499, 0.99849427), (5101413, 0.9989184), (20778, 0.99836344)]"
14794.0,"[(22578, 0.99849546), (22720, 0.99829596), (1505812, 0.9981172), (84799, 0.9974847), (23253, 0.99839824), (23150, 0.998601), (22095, 0.99807715), (21617, 0.9990589), (20700, 0.9981522), (8451912, 0.9981384)]"
14795.0,"[(22991, 0.99846387), (22197, 0.9985024), (21718, 0.9985562), (3509511, 0.99883765), (8503613, 0.99823797), (20711, 0.9967989), (3581826, 0.9990206), (22710, 0.9978004), (21918, 0.9984006), (8195212, 0.9976961)]"
14796.0,"[(9003013, 0.999037), (8513613, 0.99888164), (23360, 0.9958425), (90188, 0.9975212), (22035, 0.9985715), (9021419, 0.9975424), (9020012, 0.9987264), (23068, 0.9986663), (22920, 0.9985045), (23374, 0.99817884)]"
14798.0,"[(21012, 0.9977907), (21143, 0.9981268), (22081, 0.9985727), (3591513, 0.99668664), (23176, 0.99844426), (21894, 0.99870324), (8459615, 0.99834347), (21867, 0.99875176), (70006, 0.99852884), (22324, 0.9969217)]"
14799.0,"[(21401, 0.99866045), (22416, 0.9957367), (22352, 0.99844104), (90051, 0.99893385), (213, 0.99859494), (22039, 0.9982299), (8453611, 0.99857223), (8485713, 0.99917394), (8492616, 0.99728143), (22456, 0.99836785)]"
14800.0,"[(23019, 0.9961367), (21504, 0.99777526), (20847, 0.9968587), (20677, 0.998594), (1504413, 0.9979658), (21508, 0.9984176), (23432, 0.9985114), (4424212, 0.9987569), (8475112, 0.9978315), (82600, 0.9986166)]"
14801.0,"[(22137, 0.9991353), (85224, 0.9960277), (1710914, 0.99794525), (21258, 0.99855703), (22258, 0.9968927), (23370, 0.9949884), (20894, 0.9986927), (23108, 0.9983119), (21161, 0.99724364), (4758511, 0.9965647)]"
14803.0,"[(23420, 0.9958781), (23561, 0.9958967), (8485911, 0.9984706), (22710, 0.9978004), (3591111, 0.99884653), (22492, 0.9983852), (21208, 0.99884415), (1505624, 0.9987251), (84378, 0.99841464), (22529, 0.99822134)]"
14804.0,"[(21270, 0.9989961), (22314, 0.99789894), (21942, 0.9983854), (47481, 0.99858105), (22477, 0.9987464), (20828, 0.9989004), (22342, 0.99854857), (85174, 0.9973015), (21208, 0.99884415), (22359, 0.99757975)]"
14805.0,"[(7214015, 0.9965328), (7919011, 0.99620867), (21877, 0.9984896), (21870, 0.9985569), (8480112, 0.99798465), (8442911, 0.9980028), (23165, 0.99828714), (9012413, 0.9991215), (23410, 0.99711037), (10133, 0.9988092)]"
14806.0,"[(3500412, 0.9983246), (20827, 0.9998859), (21411, 0.99855846), (9016312, 0.9996234), (23094, 0.9986362), (23219, 0.998218), (22568, 0.9984573), (213, 0.99859494), (23414, 0.99842477), (22556, 0.99848324)]"
