user_id,recommended_products
15232.0,"[(21479, 0.9958085), (23203, 0.9978504), (23215, 0.9999999), (22191, 0.99818784), (22070, 0.99950683), (22969, 0.9939957), (21359, 0.98159343), (22582, 0.82468194), (22626, 0.9828676), (1709120, 1.0)]"
15234.0,"[(21731, 0.9999999), (22191, 0.9996532), (23203, 0.9930595), (21430, 0.99999964), (8402917, 1.0), (4759312, 1.0), (1701214, 0.92736375), (22683, 0.99940205), (21911, 1.0), (3748712, 0.9823344)]"
15235.0,"[(22992, 0.9958301), (23215, 0.9991875), (22493, 0.99995327), (22197, 0.99992216), (22229, 1.0), (8516712, 1.0), (20679, 0.9984725), (3591212, 0.98216563), (23247, 1.0), (90148, 0.9999417)]"
15236.0,"[(22197, 0.9930569), (22992, 0.999997), (21430, 0.9852733), (21479, 0.99990976), (7222513, 0.951847), (22299, 0.9066176), (22339, 0.9963032), (22358, 0.99881625), (22383, 0.9901788), (84817, 0.99999833)]"
15237.0,"[(22197, 0.9998642), (22191, 0.99961793), (21731, 0.9919666), (22992, 0.9999615), (22710, 0.99992883), (23136, 0.99843806), (22650, 0.728319), (21258, 0.9999999), (21672, 0.9998648), (9012412, 0.99975294)]"
15238.0,"[(23203, 0.9994535), (23215, 0.9999683), (21731, 0.99932766), (22197, 0.97156155), (20754, 0.9843418), (84576, 1.0), (23582, 0.99897504), (22752, 0.9649769), (21217, 0.9246329), (72127, 0.99997103)]"
15239.0,"[(21731, 0.9999994), (21430, 0.9999758), (22992, 0.99988675), (23203, 0.9995049), (21386, 0.9999989), (21972, 0.9989906), (21174, 0.70027834), (4750318, 0.9999994), (23154, 0.99994993), (21374, 1.0)]"
15240.0,"[(22991, 0.99987364), (23215, 0.99623245), (84879, 0.99221295), (22493, 0.9995875), (21199, 0.999962), (9001413, 0.99909353), (22167, 0.9669883), (35961, 0.9999932), (22732, 1.0), (21221, 0.96846783)]"
15241.0,"[(22197, 0.9828335), (22191, 0.99966943), (21430, 0.95125955), (22992, 0.9965591), (9021014, 0.9006694), (8450911, 0.9998822), (23325, 0.9999999), (15036, 0.90381616), (21112, 1.0), (21128, 0.9999963)]"
15243.0,"[(22197, 0.9944095), (84879, 0.9962425), (21479, 0.9999651), (21731, 0.99991536), (9021411, 0.9969393), (21721, 0.99246806), (1620612, 0.96393317), (23051, 0.999833), (3591012, 1.0), (22906, 0.99956053)]"
15244.0,"[(21430, 0.46561232), (23203, 0.44087535), (22992, 1.0), (22191, 1.0), (9019812, 0.99998105), (47580, 1.0), (21161, 0.79617846), (8513114, 0.9999937), (20704, 0.9622456), (9006511, 1.0)]"
15245.0,"[(84879, 0.9998729), (22991, 0.9999299), (22191, 0.9979388), (22197, 0.98996687), (8480022, 0.9999943), (22652, 0.99767584), (22232, 0.8223231), (20663, 1.0), (84691, 0.9999999), (23140, 0.99999785)]"
15246.0,"[(22197, 0.9990189), (23215, 0.9999993), (21731, 0.9999932), (21479, 0.99998415), (9021430, 1.0), (21123, 0.97671354), (22504, 1.0), (23504, 0.99876404), (21121, 0.9422132), (84922, 1.0)]"
15247.0,"[(21430, 0.99785066), (22992, 0.99993944), (22197, 0.9654008), (22991, 0.99931324), (22358, 0.9999924), (22433, 0.76212037), (23193, 0.7017879), (84666, 0.9999275), (21758, 0.9998802), (18007, 0.9773735)]"
15249.0,"[(23215, 0.9999242), (21731, 0.99996495), (22197, 0.97883976), (21479, 0.99999964), (8509916, 0.99975497), (85189, 0.9998692), (9021411, 1.0), (23390, 0.98741376), (21937, 1.0), (44236, 0.9999987)]"
15251.0,"[(23203, 1.0), (21430, 0.9957201), (22197, 0.9158107), (84879, 0.96335584), (8261314, 0.78138554), (23566, 0.9733061), (4757412, 0.9989472), (9002416, 1.0), (8495211, 0.9749962), (9020113, 0.98495424)]"
15252.0,"[(21479, 0.99999785), (21430, 0.999961), (84879, 0.999785), (22197, 0.9994672), (4757811, 0.9122414), (23562, 1.0), (21365, 0.9938856), (72134, 1.0), (21530, 0.9999311), (22467, 0.99989116)]"
15253.0,"[(21430, 1.0), (21731, 1.0), (84879, 0.52282196), (23215, 1.0), (22293, 0.93394196), (22349, 1.0), (21446, 1.0), (9020913, 0.95277303), (22198, 0.9140096), (21065, 1.0)]"
15254.0,"[(22191, 0.9843821), (22991, 1.0), (22493, 1.0), (23215, 0.9502376), (23053, 0.9968522), (21217, 1.0), (84629, 0.98633736), (9001612, 0.9993212), (8520512, 1.0), (21212, 0.99958664)]"
15255.0,"[(22991, 0.9926939), (22992, 0.9999987), (23203, 0.99996614), (21479, 0.9964678), (8499713, 0.8527673), (22942, 0.9283685), (23048, 0.9999995), (22089, 0.9999994), (21626, 0.96403396), (23123, 0.99998796)]"
15256.0,"[(21479, 0.99997747), (22191, 0.99999964), (84879, 0.99980456), (23203, 0.99997604), (22073, 0.7314254), (21065, 0.9996743), (20778, 0.9999304), (22913, 0.9994491), (22262, 0.99895895), (22904, 0.9975184)]"
15257.0,"[(21731, 0.9998229), (84879, 0.99462575), (21430, 0.99998605), (21479, 0.9900506), (21681, 0.99827564), (90055, 1.0), (21715, 0.9620623), (1505626, 0.9566572), (22389, 0.99821633), (22820, 0.99999464)]"
15258.0,"[(22197, 0.99998033), (22191, 0.99878234), (22493, 0.9973563), (22991, 0.9726052), (21038, 0.98182124), (23197, 0.9999883), (22344, 0.8314183), (22228, 0.77787536), (90098, 0.8119278), (84522, 0.9999527)]"
15260.0,"[(21479, 0.99223256), (21731, 0.9999757), (84879, 0.9702159), (22197, 0.9988776), (21106, 1.0), (8480911, 0.99194556), (20857, 0.99999976), (21876, 0.9999913), (84466, 0.9999999), (22209, 0.9844482)]"
15261.0,"[(22191, 1.0), (23215, 1.0), (23203, 1.0), (22992, 1.0), (1809713, 0.9988262), (8479611, 0.99333787), (22622, 1.0), (1701314, 1.0), (22394, 1.0), (23290, 1.0)]"
15262.0,"[(23215, 0.9999995), (22191, 0.9993568), (21731, 0.99737227), (22992, 0.9999995), (22539, 0.9363756), (9021417, 0.9993086), (21557, 0.9999999), (21675, 0.99466044), (9006312, 1.0), (90156, 0.9999975)]"
15263.0,"[(23215, 0.9998696), (22191, 0.9999565), (84879, 0.998792), (22991, 0.9999981), (23511, 0.9999956), (22501, 0.90001714), (23582, 0.8110364), (21399, 0.9997093), (37446, 0.9547643), (84688, 1.0)]"
15264.0,"[(23215, 0.9992888), (22991, 1.0), (21430, 0.9992843), (21479, 0.9976634), (21109, 1.0), (23292, 1.0), (79403, 0.93579054), (23051, 0.81863177), (21744, 0.99959594), (71038, 0.9976482)]"
15265.0,"[(22991, 0.9957718), (22992, 0.96364427), (21479, 1.0), (22493, 0.9317747), (20723, 0.99943584), (23356, 1.0), (21675, 1.0), (20670, 0.99766564), (21991, 0.7493676), (22393, 0.9901218)]"
15266.0,"[(23215, 0.9999999), (23203, 1.0), (21731, 0.9996308), (22197, 0.99977356), (21872, 1.0), (8480612, 0.99995816), (23495, 0.99999964), (22538, 1.0), (9005915, 1.0), (8492411, 0.9974533)]"
15267.0,"[(21479, 1.0), (21731, 1.0), (22992, 0.9999987), (23203, 0.99984276), (22453, 1.0), (20848, 0.93362206), (22910, 1.0), (4750320, 1.0), (22740, 0.9999999), (9012514, 1.0)]"
15269.0,"[(21479, 1.0), (22191, 0.4229357), (21731, 1.0), (23215, 0.4225321), (47422, 1.0), (22576, 0.9999399), (23152, 0.99999964), (21059, 1.0), (21357, 0.76287645), (21371, 1.0)]"
15270.0,"[(23203, 1.0), (22992, 1.0), (22191, 1.0), (21731, 0.79786485), (21262, 1.0), (21117, 1.0), (21026, 0.90464115), (22271, 1.0), (9000314, 1.0), (22988, 1.0)]"
15271.0,"[(21731, 0.9998876), (84879, 0.9983777), (22197, 0.99987054), (23203, 0.99534875), (9002511, 0.7396541), (20861, 0.999856), (21991, 0.9999999), (8480112, 0.99983716), (21198, 0.99999785), (23003, 0.99907076)]"
15272.0,"[(21731, 1.0), (21479, 0.99990904), (22991, 0.99998534), (22191, 0.9999585), (85106, 0.9993561), (84226, 1.0), (22249, 1.0), (22719, 1.0), (8402917, 0.9471779), (22327, 1.0)]"
15274.0,"[(21430, 0.9959925), (23203, 0.99999917), (22991, 0.9997075), (22191, 0.9999993), (23281, 0.99996257), (22277, 0.9999999), (8513211, 0.99998987), (9000214, 0.99986184), (8518012, 0.7177799), (22320, 1.0)]"
15275.0,"[(22191, 0.9999932), (22197, 0.9998493), (22991, 0.99855596), (21731, 0.99731606), (37461, 1.0), (22042, 1.0), (22947, 0.9395858), (8497129, 0.99999654), (22292, 0.9998368), (22633, 0.94077075)]"
15276.0,"[(22191, 0.999995), (21479, 0.99520004), (21430, 0.99995315), (84879, 0.99998057), (23471, 0.999471), (21693, 1.0), (23392, 1.0), (22351, 1.0), (17174, 0.99991703), (22345, 0.99997723)]"
15277.0,"[(84879, 0.94018227), (21731, 0.9999852), (23215, 0.999974), (21430, 0.998871), (8509912, 0.9999558), (22316, 0.9999969), (44234, 0.99909675), (8497022, 0.99982953), (8502512, 1.0), (21637, 1.0)]"
15279.0,"[(21731, 0.99981385), (22197, 0.9999993), (84879, 0.9999665), (21479, 0.99987507), (3581912, 0.9999989), (22862, 0.99999595), (22067, 0.78742033), (16016, 0.9999995), (4759012, 0.97929335), (21088, 0.9999988)]"
15280.0,"[(21731, 0.9997793), (22991, 0.9999794), (22191, 0.9999831), (21430, 0.9188024), (37495, 0.9999999), (22408, 0.99902654), (22675, 0.9999858), (8459620, 0.9999087), (23133, 1.0), (21955, 0.9998828)]"
15281.0,"[(22991, 0.99999905), (21430, 0.98516846), (22191, 0.99998665), (21731, 0.9945791), (37342, 0.9858262), (23478, 0.99997413), (23452, 0.87661505), (23317, 0.99979645), (8467312, 0.9991856), (21220, 0.9794542)]"
15286.0,"[(22197, 1.0), (21479, 0.99875116), (22991, 0.97619313), (21731, 0.9653917), (90154, 0.99999833), (16046, 0.9999931), (84675, 1.0), (7930223, 0.99992216), (22595, 1.0), (22706, 0.9998821)]"
15287.0,"[(84879, 0.99906343), (22992, 0.9999746), (22493, 0.99978846), (22991, 0.9995623), (22481, 1.0), (8509916, 0.99994063), (9018611, 1.0), (4736912, 1.0), (8504912, 0.9995328), (23323, 0.994696)]"
15288.0,"[(84879, 0.9996604), (21479, 0.99992967), (22191, 0.99999917), (21731, 0.99939287), (21042, 0.9999658), (22900, 0.99984694), (22346, 0.9993197), (22305, 1.0), (22758, 0.9999976), (23357, 0.8321488)]"
15289.0,"[(23215, 0.999915), (22197, 0.99534875), (21479, 0.9999639), (22992, 0.99993575), (6207412, 1.0), (21882, 0.9971795), (4000512, 1.0), (22653, 0.99124897), (23139, 0.9945186), (8518311, 0.97755903)]"
15290.0,"[(22191, 0.9994618), (23203, 0.9979038), (22493, 0.99995375), (22992, 0.9978756), (21365, 0.9998073), (9006012, 1.0), (22844, 0.98831266), (16008, 0.9997899), (9012511, 0.9999999), (20676, 0.90840346)]"
15291.0,"[(22197, 0.99993634), (23203, 0.9991353), (22191, 0.9997651), (22991, 0.99999964), (22917, 0.9965984), (22362, 0.9990243), (23119, 1.0), (22564, 0.9987626), (4408911, 0.99999976), (22128, 0.99969184)]"
15292.0,"[(21731, 0.99856037), (21479, 0.9999999), (21430, 0.9999976), (22191, 0.99819094), (8459620, 0.983922), (9021111, 0.8180536), (21416, 0.97434807), (1809413, 1.0), (20725, 0.99999356), (21508, 0.99325514)]"
15296.0,"[(22991, 0.999959), (23215, 1.0), (22493, 0.9972155), (22197, 0.99972266), (84358, 0.96714336), (21340, 0.9570206), (23528, 1.0), (21039, 0.999835), (21892, 0.9804443), (20868, 0.99930096)]"
15297.0,"[(23215, 0.99995327), (22992, 0.999209), (21731, 0.9999969), (22493, 0.9999752), (84584, 0.99372596), (20684, 0.804782), (22995, 0.9982394), (22257, 0.9917304), (22412, 0.9132039), (22580, 0.75453097)]"
15298.0,"[(22493, 0.4356636), (22561, 1.0), (23215, 1.0), (22564, 0.4296348), (6209611, 1.0), (84865, 0.9999875), (84356, 1.0), (8420612, 1.0), (21333, 0.9999987), (22113, 1.0)]"
15299.0,"[(22992, 0.9995409), (22991, 0.99608225), (22191, 0.9992023), (21731, 0.99998224), (37343, 0.9571652), (22250, 0.8760009), (8509912, 0.9953561), (23007, 1.0), (22030, 0.912709), (9001911, 0.9999999)]"
15300.0,"[(22197, 0.994491), (84879, 0.90443337), (23215, 0.96985495), (21430, 0.99933076), (22830, 1.0), (47421, 1.0), (23338, 0.9777099), (20866, 1.0), (84879, 0.90443337), (8503512, 0.98988324)]"
15301.0,"[(22992, 0.99883324), (22991, 0.99990463), (23203, 0.99979204), (23215, 0.9960336), (21128, 0.94012094), (90085, 1.0), (82599, 0.8912946), (8474512, 0.949857), (23418, 0.9999969), (90188, 1.0)]"
15303.0,"[(21479, 0.9957467), (23215, 0.8422146), (23203, 0.9999182), (22991, 0.99991), (22127, 0.99832314), (7504922, 0.9999999), (22429, 0.95294845), (22101, 1.0), (21398, 0.9751322), (21746, 0.9549083)]"
15304.0,"[(22991, 0.99991953), (23215, 0.99999714), (84879, 0.9994393), (22197, 0.9999356), (22749, 0.9998766), (3509512, 0.98082787), (23003, 0.9325789), (23109, 0.97465706), (22750, 0.99934417), (21988, 0.90882075)]"
15306.0,"[(22991, 0.9999999), (22992, 0.99996257), (21430, 0.9984956), (23203, 0.98585933), (21803, 0.95799243), (21087, 1.0), (84688, 1.0), (23136, 1.0), (22398, 0.90436876), (21755, 0.9974254)]"
15307.0,"[(23215, 0.99992657), (84879, 0.99963), (21479, 0.9999691), (22191, 0.9889999), (22174, 0.9208227), (23439, 0.9990878), (3563711, 0.9999988), (21401, 1.0), (22048, 1.0), (22354, 0.99999964)]"
15308.0,"[(22991, 0.9951338), (84879, 0.97906464), (21430, 1.0), (23203, 0.95046693), (3509511, 0.9696779), (23583, 1.0), (20997, 1.0), (22655, 1.0), (21383, 1.0), (21947, 0.7350621)]"
15311.0,"[(22991, 0.43134734), (22191, 1.0), (22561, 1.0), (21479, 1.0), (23189, 1.0), (21637, 0.99977654), (35923, 0.9998599), (21628, 0.9994272), (22512, 0.948366), (23281, 0.9582151)]"
15312.0,"[(21479, 0.9999633), (21731, 0.9787532), (84879, 0.99994814), (22197, 0.99999213), (8501711, 1.0), (8461311, 1.0), (22959, 0.94996417), (22047, 0.9999989), (22477, 1.0), (9020113, 0.71587527)]"
15313.0,"[(22197, 0.9998179), (22191, 0.9998266), (21479, 0.99995065), (21731, 0.9527873), (8420613, 1.0), (22491, 0.8189859), (20827, 0.9701657), (21890, 0.76719666), (22678, 0.99999976), (22660, 0.99978894)]"
15314.0,"[(22197, 0.99939597), (84879, 0.9351272), (22991, 0.999925), (21731, 0.99978775), (8495213, 1.0), (22311, 0.9999435), (47471, 1.0), (1615111, 0.9999664), (84665, 1.0), (20719, 0.99979454)]"
15315.0,"[(22992, 0.9943672), (21479, 0.9892236), (21731, 0.99979216), (22991, 0.99998355), (82484, 0.90650856), (22427, 0.71849024), (21055, 0.982679), (21896, 0.9971825), (9003712, 1.0), (22969, 0.9999938)]"
15316.0,"[(21430, 0.99999285), (22992, 0.9996197), (22991, 0.9999863), (22197, 0.97747254), (23333, 0.9946538), (8520512, 0.9988943), (23236, 1.0), (23399, 0.99986815), (23301, 0.99999976), (21497, 0.9999572)]"
15318.0,"[(84879, 0.85726196), (22191, 0.67466205), (21731, 0.7612402), (22991, 0.61972284), (21908, 0.7388202), (85062, 1.0), (20982, 1.0), (7280012, 1.0), (1012411, 0.99999976), (20970, 1.0)]"
15319.0,"[(21731, 0.42878017), (22191, 0.42158234), (22991, 0.42216757), (22197, 0.42320678), (8466012, 0.9995179), (22470, 1.0), (9018611, 0.8592295), (21417, 1.0), (8466013, 0.9088604), (1620212, 0.9999994)]"
15320.0,"[(22197, 0.99877673), (22991, 0.9999964), (23203, 0.98641634), (84879, 0.99496835), (1701213, 1.0), (22203, 0.86528426), (72122, 1.0), (6207412, 1.0), (9020015, 0.99999964), (84231, 1.0)]"
15321.0,"[(22991, 0.9999602), (23203, 0.99998236), (22992, 0.99999535), (23215, 0.9999981), (8503912, 0.7199669), (23421, 1.0), (22252, 0.99979717), (84723, 1.0), (20831, 0.96028876), (23457, 1.0)]"
15322.0,"[(22991, 0.9910484), (22992, 0.99931395), (21731, 0.99996364), (23215, 0.9998957), (9020013, 1.0), (82095, 0.9993788), (22196, 0.9998299), (22521, 0.7761104), (23207, 0.99989927), (22809, 0.99933857)]"
15325.0,"[(23203, 1.0), (22191, 0.42223975), (22991, 1.0), (21430, 0.42386645), (23065, 0.9207306), (23006, 0.9999956), (22896, 1.0), (22937, 0.8251184), (85030, 0.9999989), (21905, 0.99998343)]"
15326.0,"[(23203, 0.9999995), (21479, 0.99999654), (22197, 0.99999595), (23215, 0.9966543), (84882, 1.0), (22595, 0.95003676), (85212, 0.9999919), (21124, 0.98405993), (21877, 0.99487287), (8513014, 0.77860385)]"
15327.0,"[(22191, 0.9999956), (84879, 0.9976763), (22992, 0.99911124), (22493, 0.99968266), (22998, 0.84859776), (23407, 0.97585094), (35920, 0.99999607), (8470513, 0.9999988), (72821, 0.9934274), (22964, 0.90744895)]"
15329.0,"[(22992, 0.9999988), (23215, 0.99994826), (22991, 0.99956423), (21430, 0.9990017), (20777, 0.7065462), (22919, 0.99761033), (22212, 1.0), (23163, 1.0), (22296, 0.9819742), (8471112, 0.99999356)]"
15330.0,"[(21479, 1.0), (22991, 0.9997203), (22191, 0.9999999), (22992, 0.99999833), (22383, 0.99995947), (23151, 1.0), (22252, 1.0), (22306, 0.9999387), (9021011, 0.9999999), (23210, 0.9999999)]"
15332.0,"[(22191, 1.0), (22197, 0.6536093), (21430, 1.0), (23203, 0.8582719), (8501412, 0.99908936), (22811, 0.99998605), (23398, 0.9557994), (3591011, 1.0), (21395, 1.0), (22789, 0.9999999)]"
15333.0,"[(22991, 0.9999206), (21731, 0.9999008), (23215, 0.9999478), (22992, 0.9999999), (72815, 0.98986113), (22660, 0.9961041), (9019712, 0.99999857), (8465911, 0.9981976), (22113, 0.73682034), (21062, 0.99999976)]"
15334.0,"[(21479, 0.98681796), (22197, 0.9997509), (84879, 0.9996635), (23215, 0.99999917), (8459616, 0.8937346), (37340, 0.9999956), (8440612, 0.99976283), (3749113, 0.99999726), (21080, 0.7792412), (9014112, 1.0)]"
15335.0,"[(22991, 0.99999034), (23207, 0.9999982), (22561, 0.9988746), (23215, 0.9999999), (21376, 0.9689404), (21948, 0.99999845), (22189, 0.9847654), (4600023, 0.8989663), (23047, 0.99984145), (22913, 0.9881356)]"
15339.0,"[(22191, 0.987363), (22992, 0.99998224), (21430, 0.99896955), (23215, 0.9987696), (23274, 1.0), (21866, 1.0), (1709014, 1.0), (18007, 0.9866431), (23212, 0.9999999), (84228, 1.0)]"
15341.0,"[(22191, 0.9999896), (21731, 0.9999318), (23215, 0.99596065), (21479, 0.9994609), (21399, 0.9973273), (8480911, 0.99999416), (71053, 0.99755055), (8520612, 0.99999714), (21063, 0.84072113), (23198, 0.9170351)]"
15342.0,"[(84879, 0.99999547), (21479, 0.9997676), (21430, 0.999969), (23215, 0.99810034), (85195, 1.0), (21757, 1.0), (23370, 0.9999988), (23437, 0.9999989), (23681, 0.9761987), (21735, 0.99986196)]"
15343.0,"[(22991, 0.9999974), (23215, 0.99394894), (21731, 0.9995777), (21479, 0.9999852), (9016013, 0.7881676), (84755, 0.90078163), (23122, 1.0), (23489, 0.99443156), (23139, 0.75222373), (23341, 1.0)]"
15344.0,"[(23203, 1.0), (21731, 0.6656228), (22197, 1.0), (22991, 0.52452016), (47471, 1.0), (8503612, 1.0), (20785, 0.96739787), (22799, 0.9999914), (84352, 0.93772566), (21563, 1.0)]"
15345.0,"[(22991, 1.0), (23215, 0.43606803), (23203, 1.0), (84879, 0.4355758), (21696, 0.79144996), (23271, 0.9999999), (9017713, 0.99812263), (21717, 1.0), (23426, 1.0), (84192, 0.9999635)]"
15346.0,"[(23203, 0.9843546), (22991, 0.918731), (21430, 0.99994206), (22992, 0.94983053), (22353, 0.9999995), (22076, 0.954815), (23346, 1.0), (21196, 1.0), (8499312, 1.0), (22969, 1.0)]"
15347.0,"[(22197, 0.9998548), (22991, 0.9999963), (23203, 0.99953127), (84879, 0.99304926), (23166, 0.99550194), (84629, 1.0), (22923, 0.9999993), (23238, 0.99782395), (21212, 0.99973565), (21616, 0.9999739)]"
15348.0,"[(23203, 0.99979407), (21479, 0.99962807), (22991, 0.99999714), (23215, 0.97578037), (22720, 0.9985649), (23535, 0.9992698), (47589, 1.0), (84522, 0.9999639), (22090, 0.86786187), (21890, 0.7147311)]"
15349.0,"[(22493, 0.9988199), (84879, 0.98873925), (21430, 0.9999167), (23203, 0.9998093), (21877, 0.99771833), (23661, 1.0), (22245, 0.9999999), (23565, 0.999716), (7280211, 0.9816034), (21874, 0.99935085)]"
15350.0,"[(84879, 0.98209816), (23203, 0.99992263), (22191, 0.83818877), (22991, 0.9999975), (20697, 0.9999999), (23406, 0.9993425), (22116, 0.9702839), (22610, 0.7019376), (9008211, 0.987362), (40016, 0.8462764)]"
15351.0,"[(23207, 0.96140516), (23215, 1.0), (21479, 0.99761057), (21430, 0.8962745), (23033, 1.0), (4677614, 1.0), (8509913, 0.92476356), (21878, 0.91986775), (23401, 1.0), (22302, 0.83454096)]"
15353.0,"[(23215, 0.9986663), (22197, 0.9995247), (21731, 0.9992669), (23203, 0.99581015), (8456913, 1.0), (22774, 0.9995908), (21708, 0.9963611), (22466, 0.9999449), (8470614, 1.0), (3547114, 0.9653057)]"
15355.0,"[(23203, 0.9999982), (22992, 1.0), (21479, 1.0), (21430, 0.9865406), (22953, 1.0), (22299, 1.0), (20793, 1.0), (22457, 0.7359945), (22313, 0.9999982), (23103, 1.0)]"
15356.0,"[(22197, 0.9994791), (23215, 1.0), (22991, 0.9988487), (22191, 0.9999734), (9004211, 0.9997036), (16010, 0.9999871), (22984, 0.9999999), (72741, 0.8321958), (84665, 0.99999917), (1616926, 1.0)]"
15358.0,"[(21731, 0.9999181), (22197, 0.99983895), (22191, 0.9999999), (21430, 0.9986657), (23238, 0.9967912), (23113, 0.9999989), (8487412, 1.0), (1701116, 0.99610233), (21284, 0.99463755), (21984, 1.0)]"
15360.0,"[(21479, 0.92037874), (23203, 0.9744279), (21731, 0.9879291), (84879, 1.0), (8480612, 0.9984932), (22614, 1.0), (21945, 0.9791926), (22423, 0.96865094), (22989, 1.0), (8195326, 1.0)]"
15361.0,"[(21479, 0.99985886), (23203, 0.9999981), (22197, 0.99999905), (22191, 0.99995744), (22057, 0.98392856), (22303, 0.99999666), (21270, 1.0), (22341, 0.9999554), (20617, 0.9999999), (23366, 0.9999863)]"
15363.0,"[(22197, 0.9623677), (22991, 0.9999963), (84879, 0.99434114), (22191, 0.9709594), (9018111, 0.9075763), (23478, 1.0), (22363, 0.99868494), (9012916, 0.999461), (21349, 0.9999981), (23227, 0.979726)]"
15364.0,"[(22191, 0.8774049), (22493, 0.9999646), (21430, 0.9997322), (21731, 0.9999527), (22735, 0.9993661), (20757, 0.95932114), (20996, 0.90944165), (22113, 0.9164512), (9016312, 0.99999976), (9016014, 0.96490943)]"
15365.0,"[(21479, 0.5126556), (22197, 0.69687444), (22191, 0.52049524), (21731, 0.4695264), (23082, 1.0), (21159, 1.0), (23544, 0.9999037), (20910, 1.0), (8492416, 0.9593501), (8467312, 1.0)]"
15366.0,"[(22197, 1.0), (23215, 1.0), (84879, 1.0), (23203, 0.43998826), (22473, 0.99998057), (8452012, 0.92100614), (22192, 1.0), (21804, 0.9441565), (48185, 0.99999833), (3748914, 1.0)]"
15367.0,"[(22493, 0.99612916), (22991, 0.99994934), (22197, 0.9996209), (22191, 0.9979808), (23188, 0.9999875), (22106, 1.0), (79329, 1.0), (3547114, 0.8014097), (22655, 0.95673275), (21876, 0.99967265)]"
15368.0,"[(22493, 0.999997), (22992, 0.9990369), (22191, 0.99998736), (84879, 0.9979577), (7149612, 1.0), (23503, 0.99986124), (23405, 1.0), (21781, 0.99999976), (1702820, 1.0), (23284, 0.9999497)]"
15370.0,"[(21479, 0.9914205), (23215, 0.9987178), (23203, 0.9782672), (84879, 0.9957172), (79163, 0.99398017), (9000112, 0.8145434), (21559, 1.0), (22367, 0.9993981), (23239, 0.7596427), (9003913, 0.9954781)]"
15372.0,"[(23215, 0.9999429), (22197, 0.9951003), (22191, 0.99968255), (21731, 0.99993265), (22564, 0.9999585), (21224, 0.9999838), (22428, 0.96853215), (22251, 1.0), (21116, 0.9999994), (22081, 1.0)]"
15373.0,"[(22991, 0.9960366), (84879, 0.9841904), (21731, 0.9595533), (21479, 0.99999976), (21781, 0.9816797), (23423, 0.9999995), (21068, 0.9440508), (21934, 1.0), (21809, 1.0), (23033, 0.99573237)]"
15374.0,"[(84879, 0.9681151), (23203, 0.9993374), (21479, 0.9213003), (22992, 0.9999919), (23316, 0.99788195), (22398, 0.90405464), (21364, 0.9999999), (22980, 1.0), (85096, 0.9999665), (9012916, 0.7316671)]"
15376.0,"[(22197, 1.0), (22191, 0.56613266), (23215, 0.6173932), (22493, 0.69667745), (85213, 0.76430285), (3591212, 0.7285994), (84816, 1.0), (72816, 1.0), (22770, 0.99943036), (22033, 0.88974184)]"
15379.0,"[(22493, 0.9895113), (21479, 0.99998295), (21430, 0.9964903), (22197, 0.88597095), (21984, 0.9999937), (23411, 0.9999994), (22129, 1.0), (23371, 0.9340465), (8402915, 0.961361), (35651, 0.9024674)]"
15380.0,"[(23203, 0.99880004), (21479, 0.9999994), (22991, 0.9929107), (84879, 0.9996113), (22791, 0.99433714), (22094, 1.0), (22326, 0.9999999), (71477, 0.9984301), (22165, 0.9987435), (20735, 1.0)]"
15381.0,"[(21430, 0.99997103), (21479, 0.9934277), (84879, 0.999941), (22991, 0.99998224), (21982, 0.99992347), (22599, 0.8579308), (21390, 0.9588394), (22389, 0.89255476), (21125, 0.9997198), (23566, 0.9977944)]"
15382.0,"[(21430, 0.9988103), (22561, 0.9983038), (21481, 0.99924076), (84879, 0.99999833), (22119, 0.99996006), (22555, 0.72970396), (22273, 0.82587826), (22845, 0.9999956), (21622, 0.99389994), (21311, 0.9999995)]"
15384.0,"[(21479, 0.99999535), (22191, 0.999782), (23203, 0.9997917), (22493, 0.99985874), (22078, 0.9999912), (90108, 0.9997075), (1616126, 0.9999287), (23508, 0.99997675), (22459, 0.99997544), (20846, 0.97628045)]"
15385.0,"[(22197, 0.9998816), (21430, 0.99672616), (21479, 0.6996448), (23203, 0.9902658), (9008111, 0.89568275), (20931, 0.9999999), (22613, 1.0), (22476, 0.9909532), (8518311, 0.9999999), (22115, 0.99799913)]"
15386.0,"[(23215, 0.97919065), (23203, 1.0), (22197, 1.0), (21479, 0.85395), (23505, 0.9999907), (22193, 1.0), (8445911, 0.9703611), (23446, 1.0), (22171, 0.9999999), (21407, 1.0)]"
15388.0,"[(21731, 0.99635565), (21430, 0.9982181), (22197, 0.99076664), (22992, 0.9957918), (23190, 0.99999654), (37448, 0.9999807), (21836, 0.9663204), (21175, 0.9999652), (21242, 0.99999225), (82582, 0.99511874)]"
15389.0,"[(22191, 0.99999833), (21731, 0.99996877), (22197, 0.9993711), (84879, 0.96296525), (23024, 0.999998), (8503111, 0.9096243), (9004013, 1.0), (8451011, 1.0), (84947, 1.0), (22960, 0.98889214)]"
15392.0,"[(23203, 1.0), (21479, 1.0), (22191, 0.95028687), (22992, 0.9714726), (7276012, 1.0), (21777, 0.9999993), (21420, 1.0), (20619, 1.0), (23412, 0.99823004), (23527, 0.94498265)]"
